iter	RMSE
291	2.491702673
292	2.487120837
293	2.48294993
294	2.479816033
295	2.476937105
296	2.473762369
297	2.469799257
298	2.46602161
299	2.462028155
300	2.459174965
301	2.455348822
302	2.452641796
303	2.448772442
304	2.445278376
305	2.442486465
306	2.439428688
307	2.436419974
308	2.433809784
309	2.431489409
310	2.42913284
311	2.425622056
312	2.423236088
313	2.420266464
314	2.417264932
315	2.414783983
316	2.412311245
317	2.41025439
318	2.407062223
319	2.403803364
320	2.400564877
321	2.398434115
322	2.396487574
323	2.394454196
324	2.392031778
325	2.38973838
326	2.387538344
327	2.385631398
328	2.383702721
329	2.380706034
330	2.379020894
331	2.376344175
332	2.373565632
333	2.37185854
334	2.370373352
335	2.368683421
336	2.367129951
337	2.365482523
338	2.363604775
339	2.361909715
340	2.359322469
341	2.356739931
342	2.354991627
343	2.353501588
344	2.351956289
345	2.35011214
346	2.34864441
347	2.34718829
348	2.345751353
349	2.344298393
350	2.342742109
351	2.34120796
352	2.339720901
353	2.33830075
354	2.336311225
355	2.334789676
356	2.33340957
357	2.332147579
358	2.330731311
359	2.329329573
360	2.328038799
361	2.326841151
362	2.324977508
363	2.323449777
364	2.322158321
365	2.320979024
366	2.319632424
367	2.318358457
368	2.3171426
369	2.315969314
370	2.314551355
371	2.312643866
372	2.31152826
373	2.310425908
374	2.309404419
375	2.308156059
376	2.306259376
377	2.305209084
378	2.304191625
379	2.303069959
380	2.302027673
381	2.300945905
382	2.300041612
383	2.29918712
384	2.298415087
385	2.296755889
386	2.295849388
387	2.294780306
388	2.294107555
389	2.293122737
390	2.291303438
391	2.290536833
392	2.28967518
393	2.288088659
394	2.287311834
395	2.285640911
396	2.28497302
397	2.283212574
398	2.282317014
399	2.281370561
400	2.280394733
401	2.279631539
402	2.278848742
403	2.277338819
404	2.276499294
405	2.275039068
406	2.274073553
407	2.273490372
408	2.272129903
409	2.271287398
410	2.270615036
411	2.269756149
412	2.268857941
413	2.267798474
414	2.267240859
415	2.265929923
416	2.265426396
417	2.264673891
418	2.264109806
419	2.263392436
420	2.262210669
421	2.261361439
422	2.260918161
423	2.260212806
424	2.25964108
425	2.259038827
426	2.258532323
427	2.257762008
428	2.256295864
429	2.25510205
430	2.254171084
431	2.253529519
432	2.252916469
433	2.252389637
434	2.251136134
435	2.249842837
436	2.248379808
437	2.247470611
438	2.246949875
439	2.246249118
440	2.245554839
441	2.244912263
442	2.24440732
443	2.243694653
444	2.242334753
445	2.24185917
446	2.240698321
447	2.239919457
448	2.238732951
449	2.238308913
450	2.237890071
451	2.237461997
452	2.236385438
453	2.235583694
454	2.234437658
455	2.233961195
456	2.233351379
457	2.232826346
458	2.231591003
459	2.230454387
460	2.23009915
461	2.229627596
462	2.229347593
463	2.228397046
464	2.227930927
465	2.226969615
466	2.226493565
467	2.225368632
468	2.22480013
469	2.223846639
470	2.223359852
471	2.222883002
472	2.222533412
473	2.221997815
474	2.221458197
475	2.221072997
476	2.220619445
477	2.219552523
478	2.219091399
479	2.218537422
480	2.217985045
481	2.217402342
482	2.216920159
483	2.21654672
484	2.216133418
485	2.215666264
486	2.215144069
487	2.214128329
488	2.213747129
489	2.21322973
490	2.212377063
491	2.211575962
492	2.210595615
493	2.21019169
494	2.209713848
495	2.209208011
496	2.208695454
497	2.207800216
498	2.207382642
499	2.207152241
