iter	RMSE
412	2.262805183
413	2.262209844
414	2.260705263
415	2.259966703
416	2.259277299
417	2.258770369
418	2.258142242
419	2.257335331
420	2.256345218
421	2.255676169
422	2.255055746
423	2.253610919
424	2.253082963
425	2.251923905
426	2.251220222
427	2.250523858
428	2.250027914
429	2.248882698
430	2.248096353
431	2.247523085
432	2.247058606
433	2.246572151
434	2.246233385
435	2.245751662
436	2.245208087
437	2.244646827
438	2.244074827
439	2.243535804
440	2.242394912
441	2.241077416
442	2.239961213
443	2.238807425
444	2.238151913
445	2.237571632
446	2.237061365
447	2.236571804
448	2.235293563
449	2.234559244
450	2.234098033
451	2.233351342
452	2.232885386
453	2.231707973
454	2.231199161
455	2.230700597
456	2.229599606
457	2.228526171
458	2.228077961
459	2.226850644
460	2.226011125
461	2.225695957
462	2.225303337
463	2.224831715
464	2.224354769
465	2.223810812
466	2.22328024
467	2.222765659
468	2.222176681
469	2.221705338
470	2.220584963
471	2.219497054
472	2.218969179
473	2.218533217
474	2.218089502
475	2.217544028
476	2.217149877
477	2.216771486
478	2.216307314
479	2.215192835
480	2.214698096
481	2.21437081
482	2.213948395
483	2.213523952
484	2.213091884
485	2.21263325
486	2.212260476
487	2.211796934
488	2.211298121
489	2.210344268
490	2.209907218
491	2.208896514
492	2.208449474
493	2.208250056
494	2.207385107
495	2.206849525
496	2.20648421
497	2.206147822
498	2.205415625
499	2.205010263
