iter	RMSE
282	2.511986108
283	2.508502481
284	2.504180191
285	2.500986108
286	2.49664847
287	2.4930116
288	2.489336586
289	2.485655267
290	2.482057127
291	2.478796271
292	2.4744337
293	2.471491119
294	2.468372978
295	2.465488342
296	2.461320909
297	2.458369881
298	2.455431949
299	2.452730402
300	2.449075987
301	2.445839438
302	2.441954587
303	2.438047588
304	2.435167926
305	2.432245647
306	2.428446884
307	2.426064384
308	2.423409471
309	2.420939319
310	2.418486116
311	2.416151651
312	2.412853971
313	2.410446161
314	2.407220284
315	2.404865433
316	2.402607639
317	2.399719655
318	2.396745118
319	2.3946016
320	2.392337993
321	2.390381129
322	2.387441081
323	2.384664496
324	2.381609884
325	2.379568366
326	2.377523823
327	2.375555377
328	2.373603637
329	2.371735224
330	2.369008788
331	2.367261499
332	2.365534376
333	2.363687474
334	2.361771737
335	2.360060036
336	2.358291465
337	2.355710208
338	2.352879149
339	2.350293635
340	2.348629967
341	2.346776643
342	2.344177448
343	2.341565068
344	2.339799141
345	2.338451452
346	2.337267089
347	2.335627986
348	2.334288924
349	2.332872393
350	2.331113966
351	2.329508664
352	2.327179553
353	2.325812531
354	2.323526329
355	2.322245202
356	2.320991173
357	2.319554953
358	2.31826095
359	2.316946342
360	2.315709913
361	2.313885034
362	2.311995232
363	2.310741821
364	2.309685705
365	2.308358254
366	2.307120867
367	2.30559959
368	2.304225708
369	2.303046374
370	2.302217619
371	2.300926566
372	2.29952728
373	2.297720236
374	2.296731189
375	2.294924144
376	2.293960019
377	2.291881154
378	2.290866631
379	2.289798345
380	2.288742863
381	2.287751898
382	2.286831224
383	2.285793774
384	2.284125295
385	2.282407227
386	2.281410902
387	2.280449238
388	2.279581725
389	2.278361831
390	2.277545774
391	2.276622469
392	2.274933479
393	2.273922836
394	2.273009892
395	2.271913575
396	2.270290105
397	2.26940832
398	2.268606514
399	2.267537127
400	2.265923001
401	2.265073742
402	2.263600688
403	2.262755689
404	2.261184735
405	2.260314586
406	2.259582883
407	2.258776592
408	2.257745516
409	2.256899987
410	2.256082395
411	2.255275787
412	2.253753702
413	2.252363179
414	2.251598255
415	2.250823985
416	2.250094991
417	2.249444231
418	2.248835072
419	2.24761682
420	2.246884694
421	2.245522462
422	2.244147194
423	2.243275588
424	2.242640561
425	2.241884643
426	2.241050351
427	2.240379322
428	2.238901763
429	2.23750981
430	2.236261625
431	2.235823957
432	2.235029542
433	2.234369876
434	2.233875449
435	2.233284116
436	2.232733949
437	2.231690346
438	2.230440843
439	2.229253794
440	2.228713447
441	2.228208724
442	2.227661499
443	2.227065397
444	2.226100075
445	2.225258254
446	2.224651898
447	2.224041278
448	2.223369825
449	2.222732764
450	2.222296077
451	2.221806358
452	2.221341399
453	2.220922034
454	2.220417572
455	2.219513835
456	2.218415008
457	2.21783779
458	2.217013934
459	2.215830209
460	2.215449001
461	2.214480884
462	2.213575684
463	2.212957981
464	2.211914287
465	2.211239555
466	2.210223194
467	2.209646145
468	2.209084211
469	2.208254746
470	2.207311393
471	2.206676404
472	2.20610666
473	2.205594719
474	2.204730932
475	2.204211368
476	2.20367507
477	2.203244085
478	2.202760828
479	2.201995121
480	2.200968461
481	2.200448578
482	2.200109179
483	2.199741644
484	2.198936322
485	2.198300027
486	2.197528084
487	2.197187818
488	2.196517923
489	2.196137422
490	2.195762305
491	2.19546406
492	2.194430948
493	2.19342852
494	2.193041522
495	2.192678028
496	2.192172083
497	2.191753206
498	2.191195771
499	2.190299037
