iter	RMSE
320	1.905407865
321	1.905105732
322	1.904483551
323	1.9033315
324	1.902517571
325	1.901866865
326	1.901218923
327	1.900896063
328	1.900162864
329	1.899515509
330	1.898550661
331	1.898001236
332	1.897082649
333	1.896475339
334	1.895757733
335	1.89508784
336	1.894789354
337	1.894411096
338	1.89332647
339	1.892320688
340	1.891963571
341	1.891123968
342	1.890138536
343	1.889390273
344	1.888717255
345	1.888262775
346	1.887359196
347	1.886717731
348	1.885717011
349	1.885208033
350	1.88418956
351	1.883599074
352	1.882603749
353	1.882040804
354	1.881401603
355	1.880210476
356	1.879509664
357	1.878979676
358	1.878097678
359	1.877187987
360	1.876805033
361	1.876062087
362	1.875440038
363	1.875238324
364	1.874184686
365	1.873346996
366	1.872551665
367	1.872109419
368	1.871261786
369	1.870830398
370	1.8699598
371	1.869451352
372	1.868721548
373	1.868357801
374	1.868009615
375	1.867372646
376	1.867113986
377	1.866529942
378	1.865733132
379	1.864921953
380	1.864197728
381	1.863425388
382	1.863013569
383	1.862693409
384	1.861962828
385	1.861210005
386	1.860498986
387	1.859536513
388	1.859207853
389	1.858612878
390	1.85812873
391	1.857137443
392	1.856443028
393	1.8552552
394	1.854500195
395	1.853474502
396	1.8525178
397	1.851807282
398	1.850960507
399	1.850720025
400	1.850273683
401	1.849692096
402	1.848926555
403	1.847972877
404	1.847571952
405	1.846799083
406	1.846240724
407	1.845739097
408	1.845093059
409	1.84410329
410	1.843353573
411	1.84267041
412	1.842387167
413	1.841581582
414	1.84069808
415	1.839802587
416	1.839246738
417	1.8381001
418	1.837388649
419	1.836947948
420	1.835894208
421	1.835099125
422	1.834637912
423	1.834020812
424	1.833524674
425	1.832991779
426	1.832229627
427	1.831888403
428	1.831048572
429	1.830314366
430	1.829519196
431	1.829212114
432	1.828190132
433	1.827329098
434	1.826750568
435	1.825882293
436	1.825156451
437	1.824100181
438	1.823245149
439	1.822739388
440	1.822216108
441	1.821586355
442	1.821120957
443	1.820439248
444	1.8190344
445	1.818289061
446	1.817545867
447	1.816827734
448	1.816019174
449	1.815563174
450	1.814797494
451	1.813690907
452	1.812936875
453	1.812145383
454	1.811431785
455	1.810559829
456	1.8094802
457	1.808900344
458	1.808316839
459	1.807446557
460	1.807030891
461	1.806894942
462	1.806284678
463	1.805500502
464	1.804647444
465	1.804064099
466	1.80338328
467	1.802585026
468	1.801993438
469	1.801286247
470	1.800382509
471	1.799525464
472	1.798851626
473	1.797982435
474	1.797190432
475	1.796454145
476	1.795754003
477	1.795089963
478	1.794678808
479	1.793867852
480	1.793131418
481	1.792792927
482	1.791864081
483	1.791555728
484	1.790674915
485	1.789805872
486	1.789564023
487	1.788710173
488	1.787844247
489	1.78692018
490	1.786530435
491	1.785612159
492	1.785026526
493	1.784341773
494	1.783205805
495	1.782701639
496	1.782153488
497	1.781607366
498	1.780707353
499	1.779801879
500	1.779174264
501	1.778114255
502	1.777866232
503	1.777349192
504	1.776767238
505	1.776028895
506	1.775636241
507	1.774674325
508	1.773639079
509	1.773455259
510	1.772552571
511	1.771874914
512	1.770965651
513	1.770209426
514	1.769744975
515	1.769478248
516	1.768706662
517	1.768437444
518	1.767644223
519	1.767110676
520	1.766576178
521	1.765633163
522	1.764895306
523	1.7642449
524	1.763585048
525	1.762948336
526	1.76229704
527	1.76147932
528	1.761100561
529	1.760941516
530	1.760471482
531	1.759502056
532	1.758642749
533	1.757828196
534	1.757320556
535	1.757011362
536	1.75668688
537	1.756064918
538	1.755199558
539	1.754350831
540	1.753574067
541	1.753236663
542	1.75288
543	1.751924079
544	1.75131405
545	1.750792156
546	1.750110316
547	1.749169454
548	1.748763578
549	1.748034031
550	1.747423171
551	1.746576607
552	1.745488656
553	1.744640779
554	1.744310104
555	1.743581108
556	1.743094982
557	1.742785111
558	1.742571099
559	1.74212433
560	1.741271789
561	1.740272329
562	1.740142754
563	1.739414779
564	1.739117554
565	1.738230446
566	1.73748851
567	1.736686832
568	1.736241407
569	1.735297531
570	1.734667659
571	1.733986529
572	1.733595207
573	1.733094049
574	1.732310786
575	1.731728527
576	1.730802153
577	1.729933658
578	1.729578769
579	1.729134461
580	1.728592966
581	1.727616823
582	1.726690369
583	1.726298096
584	1.725190377
585	1.724537145
586	1.723802647
587	1.723087375
588	1.722444063
589	1.722352083
590	1.721132945
591	1.720714791
592	1.71967058
593	1.718975352
594	1.718422989
595	1.717779842
596	1.717273351
597	1.71661949
598	1.716264427
599	1.715788939
600	1.714920351
601	1.714445252
602	1.7139085
603	1.712960163
604	1.712625382
605	1.711776952
606	1.71126621
607	1.711043089
608	1.710745376
609	1.710270037
610	1.709606928
611	1.709243619
612	1.708852864
613	1.70827235
614	1.707719832
615	1.707253074
616	1.707059328
617	1.706461872
618	1.70587504
619	1.705008374
620	1.704561049
621	1.703772781
622	1.703233285
623	1.702828484
624	1.702062724
625	1.70107072
626	1.700076831
627	1.699511215
628	1.698573148
629	1.697880507
630	1.69741834
631	1.696926302
632	1.695714538
633	1.695207862
634	1.694615522
635	1.694089859
636	1.693273396
637	1.692599463
638	1.691851331
639	1.691245072
640	1.690446691
641	1.689851277
642	1.688726446
643	1.688559259
644	1.687900507
645	1.687106488
646	1.686659123
647	1.686254901
648	1.686104834
649	1.685991671
650	1.685331118
651	1.684848757
652	1.683962207
653	1.683807971
654	1.682915777
655	1.682312728
656	1.682185627
657	1.681674096
658	1.681118625
659	1.680409748
660	1.680274835
661	1.679343938
662	1.678770997
663	1.678472378
664	1.677952171
665	1.677660825
666	1.677207596
667	1.676779824
668	1.676104871
669	1.675586358
670	1.674770439
671	1.674411931
672	1.673950949
673	1.673407368
674	1.673261793
675	1.672583004
676	1.672114169
677	1.671537135
678	1.671186164
679	1.670810917
680	1.670482886
681	1.669921462
682	1.669652902
683	1.668833538
684	1.668489857
685	1.667926039
686	1.66718738
687	1.666535249
688	1.66605127
689	1.665439115
690	1.665039135
691	1.664605082
692	1.663698494
693	1.663028114
694	1.662569219
695	1.66218601
696	1.661270522
697	1.660828422
698	1.660321601
699	1.660166057
700	1.659058852
701	1.658428915
702	1.658030905
703	1.657716591
704	1.657236139
705	1.656859352
706	1.655968034
707	1.654998349
708	1.654209882
709	1.653208309
710	1.653101651
711	1.652064185
712	1.650978899
713	1.650468213
714	1.650050905
715	1.649235587
716	1.648660507
717	1.648154655
718	1.647462219
719	1.646952606
720	1.646334719
721	1.645873034
722	1.645025465
723	1.643828455
724	1.643434348
725	1.642871634
726	1.642631374
727	1.641781293
728	1.640813796
729	1.640231058
730	1.63954063
731	1.63847455
732	1.637906112
733	1.637328492
734	1.636805714
735	1.635823684
736	1.635069588
737	1.634884705
738	1.634019419
739	1.633738511
740	1.633356951
741	1.632938826
742	1.632023907
743	1.631245328
744	1.630537311
745	1.630422773
746	1.630019287
747	1.629379083
748	1.628873472
749	1.628392169
750	1.627883196
751	1.627461016
752	1.62659585
753	1.626114761
754	1.625535646
755	1.624961159
756	1.624464849
757	1.623982263
758	1.623247814
759	1.622716187
760	1.622173451
761	1.621566525
762	1.621130787
763	1.620372274
764	1.619963184
765	1.619273819
766	1.618533607
767	1.617941745
768	1.61759034
769	1.616970705
770	1.616823049
771	1.616464388
772	1.61595498
773	1.615456679
774	1.614296965
775	1.614035019
776	1.61365769
777	1.612898864
778	1.612258149
779	1.611558402
780	1.610534214
781	1.610303645
782	1.609860432
783	1.608949877
784	1.60867579
785	1.607947336
786	1.607284905
787	1.60630758
788	1.605553972
789	1.604403749
790	1.603467301
791	1.602968996
792	1.602693089
793	1.602245208
794	1.60171097
795	1.601179611
796	1.600856873
797	1.600057212
798	1.599401893
799	1.598971166
800	1.598789548
801	1.5983657
802	1.597609541
803	1.597493736
804	1.597191121
805	1.597150587
806	1.596624121
807	1.595910983
808	1.594990069
809	1.594143798
810	1.59386131
811	1.593330906
812	1.592453404
813	1.591966542
814	1.591060104
815	1.590772918
816	1.590227898
817	1.589783687
818	1.589176999
819	1.588325998
820	1.58798796
821	1.587650556
822	1.587301701
823	1.58673502
824	1.586266709
825	1.585812162
826	1.58532155
827	1.58518839
828	1.584709289
829	1.584467228
830	1.584102606
831	1.583635335
832	1.58312624
833	1.582521163
834	1.581948756
835	1.581638537
836	1.581415673
837	1.580892922
838	1.580368813
839	1.579942019
840	1.579663259
841	1.579389521
842	1.578894789
843	1.578847418
844	1.57813733
845	1.577829416
846	1.577120304
847	1.576456205
848	1.576158309
849	1.575672245
850	1.575232773
851	1.575183952
852	1.574936214
853	1.574128555
854	1.573299657
855	1.57277325
856	1.572165201
857	1.571667937
858	1.57159468
859	1.571486491
860	1.57106225
861	1.570561291
862	1.569753435
863	1.569331302
864	1.568839651
865	1.56840571
866	1.567965585
867	1.567316565
868	1.566960099
869	1.566465965
870	1.565838942
871	1.565366451
872	1.564949879
873	1.564292953
874	1.563879724
875	1.563315126
876	1.562862008
877	1.5620312
878	1.561657064
879	1.560785033
880	1.56043658
881	1.5594728
882	1.558927817
883	1.558185707
884	1.557891824
885	1.557305635
886	1.556691347
887	1.556415938
888	1.55611053
889	1.555536695
890	1.554822978
891	1.554413786
892	1.553840374
893	1.553787281
894	1.553524485
895	1.553124244
896	1.55276813
897	1.55215149
898	1.551746671
899	1.551265811
900	1.550730774
901	1.550038746
902	1.549214288
903	1.549030654
904	1.548537933
905	1.54770286
906	1.54767076
907	1.54717831
908	1.546704944
909	1.546012225
910	1.545695689
911	1.544686137
912	1.544371449
913	1.543868643
914	1.54331002
915	1.542822994
916	1.542150999
917	1.5418708
918	1.541512257
919	1.541480894
920	1.541031355
921	1.540525065
922	1.540130571
923	1.539795803
924	1.539626495
925	1.539046042
926	1.538486515
927	1.53791228
928	1.537331167
929	1.5368786
930	1.536421186
931	1.536029782
932	1.535974954
933	1.535434501
934	1.535241279
935	1.5347938
936	1.534507659
937	1.533983763
938	1.533641705
939	1.53304162
940	1.532263461
941	1.531343154
942	1.530647141
943	1.53010296
944	1.529482146
945	1.529222013
946	1.528694319
947	1.527984112
948	1.527774225
949	1.527273599
950	1.52685973
951	1.526212365
952	1.525688512
953	1.525242056
954	1.524822511
955	1.524512603
956	1.524142862
957	1.52364188
958	1.523226024
959	1.522776607
960	1.522346534
961	1.521868676
962	1.521571586
963	1.520968429
964	1.520660998
965	1.520409221
966	1.520114671
967	1.519692826
968	1.519029005
969	1.518600741
970	1.518337691
971	1.517905414
972	1.517453005
973	1.516840981
974	1.516297095
975	1.516229682
976	1.516006051
977	1.515793159
978	1.514752708
979	1.514492968
980	1.514246931
981	1.513735302
982	1.51288622
983	1.512844554
984	1.512326219
985	1.511971394
986	1.511566562
987	1.511076445
988	1.510762367
989	1.510427893
990	1.510007837
991	1.509765593
992	1.509380228
993	1.508710122
994	1.508247166
995	1.507980646
996	1.507700255
997	1.507265488
998	1.506200258
999	1.505842862
1000	1.50526205
1001	1.505087977
1002	1.504755903
1003	1.50427367
1004	1.504021052
1005	1.503818155
1006	1.503001921
1007	1.50244347
1008	1.501835163
1009	1.501381636
1010	1.500688998
1011	1.500101172
1012	1.499863674
1013	1.498893206
1014	1.498472182
1015	1.497939893
1016	1.497556189
1017	1.497108971
1018	1.496727968
1019	1.495869696
1020	1.495530902
1021	1.494927932
1022	1.494315104
1023	1.494027298
1024	1.493642392
1025	1.493048344
1026	1.492068106
1027	1.491664631
1028	1.491207938
1029	1.490749567
1030	1.490208922
1031	1.489578335
1032	1.489143496
1033	1.488358379
1034	1.488156179
1035	1.487671646
1036	1.487401511
1037	1.486994903
1038	1.486470628
1039	1.485925193
1040	1.485585799
1041	1.485220187
1042	1.484828806
1043	1.484283284
1044	1.483492608
1045	1.482834271
1046	1.482273081
1047	1.4814822
1048	1.480993182
1049	1.480510953
1050	1.479986328
1051	1.479599934
1052	1.479170556
1053	1.478753876
1054	1.478465119
1055	1.477804128
1056	1.477588849
1057	1.477280475
1058	1.476475007
1059	1.476013667
1060	1.475717691
1061	1.475392086
1062	1.475143139
1063	1.474660308
1064	1.474118234
1065	1.473919094
1066	1.47354424
1067	1.473319946
1068	1.473006383
1069	1.472440771
1070	1.471999082
1071	1.471681245
1072	1.471358063
1073	1.470756496
1074	1.470396529
1075	1.469985937
1076	1.469908464
1077	1.469294161
1078	1.468576122
1079	1.468301148
1080	1.467872536
1081	1.467498183
1082	1.467120271
1083	1.466707267
1084	1.466307925
1085	1.465858613
1086	1.465036273
1087	1.464735348
1088	1.464438004
1089	1.464021793
1090	1.46371014
1091	1.463345183
1092	1.462924722
1093	1.462651809
1094	1.462251327
1095	1.461931756
1096	1.461371814
1097	1.461232027
1098	1.460588509
1099	1.460301541
1100	1.459707375
1101	1.459132952
1102	1.458779988
1103	1.458049858
1104	1.45738208
1105	1.457149619
1106	1.45685971
1107	1.45640632
1108	1.455681209
1109	1.455200333
1110	1.454334272
1111	1.453752983
1112	1.453296608
1113	1.452830909
1114	1.452539673
1115	1.452372503
1116	1.451986227
1117	1.451384717
1118	1.451271008
1119	1.450489038
1120	1.450081905
1121	1.449529261
1122	1.449122946
1123	1.448874463
1124	1.448370047
1125	1.448109523
1126	1.44736118
1127	1.446843186
1128	1.446144131
1129	1.445700606
1130	1.445657349
1131	1.445212944
1132	1.444628367
1133	1.443653522
1134	1.443321974
1135	1.442949172
1136	1.44253922
1137	1.442512539
1138	1.44228761
1139	1.441920973
1140	1.441150108
1141	1.440557265
1142	1.440101144
1143	1.439386727
1144	1.439145069
1145	1.438546215
1146	1.438300437
1147	1.437580658
1148	1.437333629
1149	1.437005581
1150	1.436683066
1151	1.436291585
1152	1.435940268
1153	1.435501792
1154	1.435266465
1155	1.434835034
1156	1.434225688
1157	1.43382288
1158	1.433051246
1159	1.432659628
1160	1.431972051
1161	1.431635073
1162	1.431250273
1163	1.430966924
1164	1.430391756
1165	1.430004762
1166	1.429566851
1167	1.429213036
1168	1.428684753
1169	1.428229591
1170	1.427940065
1171	1.427579398
1172	1.427151158
1173	1.426477347
1174	1.426203149
1175	1.425845126
1176	1.425377344
1177	1.424651951
1178	1.424295797
1179	1.424085785
1180	1.423794608
1181	1.423446261
1182	1.423183126
1183	1.42258756
1184	1.422568819
1185	1.422318434
1186	1.421853013
1187	1.421295531
1188	1.42109708
1189	1.420643092
1190	1.419711076
1191	1.419015305
1192	1.418646936
1193	1.41791328
1194	1.41724988
1195	1.416703829
1196	1.416440802
1197	1.416231378
1198	1.415855837
1199	1.415704107
1200	1.41558576
1201	1.41533865
1202	1.415046184
1203	1.414402647
1204	1.413912102
1205	1.413227585
1206	1.412812852
1207	1.412257525
1208	1.411361511
1209	1.411071159
1210	1.410825755
1211	1.410392896
1212	1.409998683
1213	1.409501997
1214	1.409296627
1215	1.40868806
1216	1.408478665
1217	1.408051477
1218	1.407659379
1219	1.407437804
1220	1.407073405
1221	1.406783435
1222	1.406199108
1223	1.405771987
1224	1.405439305
1225	1.405143935
1226	1.404699415
1227	1.404245691
1228	1.403722076
1229	1.403375778
1230	1.402737065
1231	1.402019869
1232	1.401801585
1233	1.40144353
1234	1.400800932
1235	1.400331315
1236	1.399995368
1237	1.399676302
1238	1.399244093
1239	1.398613937
1240	1.398098107
1241	1.397776505
1242	1.397627147
1243	1.397377803
1244	1.397018173
1245	1.396534493
1246	1.396268853
1247	1.395953182
1248	1.395714279
1249	1.395255065
1250	1.394838701
1251	1.394380832
1252	1.394001761
1253	1.393720183
1254	1.3930139
1255	1.392889997
1256	1.39252008
1257	1.392296012
1258	1.391949855
1259	1.391206482
1260	1.390898131
1261	1.39032854
1262	1.390306297
1263	1.390076263
1264	1.389976377
1265	1.389272683
1266	1.389254959
1267	1.388850511
1268	1.388214607
1269	1.387822918
1270	1.387446041
1271	1.387099954
1272	1.386710738
1273	1.386250994
1274	1.385748831
1275	1.385449602
1276	1.384702514
1277	1.38468222
1278	1.38460263
1279	1.384565089
1280	1.384213971
1281	1.383634776
1282	1.383202321
1283	1.38290558
1284	1.382787242
1285	1.382310959
1286	1.382246153
1287	1.381876575
1288	1.381571156
1289	1.381162694
1290	1.380561391
1291	1.380249789
1292	1.379836066
1293	1.379318968
1294	1.378894433
1295	1.378852284
1296	1.378414766
1297	1.378038979
1298	1.37754679
1299	1.377216848
1300	1.376861484
1301	1.376659943
1302	1.37630581
1303	1.375795345
1304	1.375527515
1305	1.374699086
1306	1.374446179
1307	1.374243348
1308	1.373958627
1309	1.373693799
1310	1.373324852
1311	1.373031129
1312	1.372817434
1313	1.372542935
1314	1.372062569
1315	1.371831633
1316	1.371374843
1317	1.371299966
1318	1.37049333
1319	1.370042434
1320	1.369663516
1321	1.369601001
1322	1.36901869
1323	1.368652174
1324	1.368237755
1325	1.367903111
1326	1.367792172
1327	1.367587528
1328	1.367270318
1329	1.36684258
1330	1.366583928
1331	1.366181739
1332	1.365924946
1333	1.365494756
1334	1.364770603
1335	1.364704214
1336	1.364684245
1337	1.364349526
1338	1.363974846
1339	1.363412424
1340	1.362930284
1341	1.362636123
1342	1.36202217
1343	1.361644028
1344	1.361291138
1345	1.361002887
1346	1.360347869
1347	1.359989257
1348	1.359532162
1349	1.359105153
1350	1.358932745
1351	1.358904876
1352	1.358396368
1353	1.357847767
1354	1.357503898
1355	1.356977975
1356	1.356815991
1357	1.356481016
1358	1.356329435
1359	1.356165165
1360	1.35592183
1361	1.355550362
1362	1.355119424
1363	1.354376427
1364	1.354328266
1365	1.353540711
1366	1.353268862
1367	1.352644643
1368	1.35232452
1369	1.351798999
1370	1.351494661
1371	1.3513564
1372	1.351326
1373	1.350609379
1374	1.350221988
1375	1.34998613
1376	1.349861971
1377	1.349552886
1378	1.349327651
1379	1.348868974
1380	1.348737892
1381	1.348240678
1382	1.34781932
1383	1.347380376
1384	1.347027071
1385	1.346357547
1386	1.346001398
1387	1.345476152
1388	1.345187565
1389	1.344507843
1390	1.344160571
1391	1.343774251
1392	1.34350969
1393	1.342895505
1394	1.342594126
1395	1.342462218
1396	1.342087288
1397	1.341443507
1398	1.341140834
1399	1.340764052
1400	1.340451795
1401	1.339998482
1402	1.339300653
1403	1.33872531
1404	1.338406645
1405	1.338100059
1406	1.337887901
1407	1.337240886
1408	1.33688883
1409	1.336479361
1410	1.335890306
1411	1.33538434
1412	1.335293896
1413	1.335064831
1414	1.334926349
1415	1.334349955
1416	1.333902934
1417	1.333595731
1418	1.333355227
1419	1.333091134
1420	1.33258148
1421	1.332071228
1422	1.331782827
1423	1.331675746
1424	1.331302063
1425	1.330895571
1426	1.330760551
1427	1.330453862
1428	1.33015016
1429	1.32955988
1430	1.329140929
1431	1.328642567
1432	1.328315427
1433	1.327870709
1434	1.327839624
1435	1.327591813
1436	1.327100861
1437	1.326884544
1438	1.32680451
1439	1.32604169
1440	1.325647353
1441	1.325045718
1442	1.324703678
1443	1.324230785
1444	1.323854755
1445	1.323096173
1446	1.322958195
1447	1.322502378
1448	1.322001589
1449	1.321572338
1450	1.320960935
1451	1.320789666
1452	1.320545407
1453	1.320241382
1454	1.320076334
1455	1.319645463
1456	1.319344045
1457	1.319034871
1458	1.318770467
1459	1.318511132
1460	1.318156294
1461	1.317872461
1462	1.31741264
1463	1.317110799
1464	1.316698445
1465	1.316449834
1466	1.316329874
1467	1.3158409
1468	1.315237968
1469	1.314896098
1470	1.314274249
1471	1.314095842
1472	1.313653553
1473	1.313480673
1474	1.313286072
1475	1.31300315
1476	1.312623428
1477	1.312414819
1478	1.311744355
1479	1.311362675
1480	1.311292302
1481	1.310745346
1482	1.310731009
1483	1.310357278
1484	1.309842166
1485	1.309609527
1486	1.309215603
1487	1.308860917
1488	1.308811956
1489	1.308376128
1490	1.30769893
1491	1.307374888
1492	1.306913189
1493	1.306670714
1494	1.306269774
1495	1.306221331
1496	1.305867113
1497	1.30562263
1498	1.305101935
1499	1.304854356
1500	1.304456781
1501	1.3039494
1502	1.303696284
1503	1.30349752
1504	1.303087794
1505	1.302758905
1506	1.302385073
1507	1.30191159
1508	1.301249273
1509	1.301019529
1510	1.300615176
1511	1.300068557
1512	1.299552546
1513	1.299524293
1514	1.299207738
1515	1.298943724
1516	1.298750549
1517	1.29827006
1518	1.297491605
1519	1.297101367
1520	1.29670438
1521	1.29642595
1522	1.295965824
1523	1.295497865
1524	1.29520724
1525	1.294987503
1526	1.294565739
1527	1.294364956
1528	1.293976881
1529	1.293456856
1530	1.293249378
1531	1.29284926
1532	1.292641587
1533	1.29237982
1534	1.291757956
1535	1.291390236
1536	1.29076188
1537	1.290405357
1538	1.290134999
1539	1.289644093
1540	1.289133997
1541	1.288613061
1542	1.288370513
1543	1.288124642
1544	1.287884294
1545	1.287536264
1546	1.287106417
1547	1.286833617
1548	1.286450782
1549	1.286402239
1550	1.285953046
1551	1.285688029
1552	1.285574771
1553	1.285302135
1554	1.284627693
1555	1.284251364
1556	1.283874188
1557	1.283404962
1558	1.282867194
1559	1.282376181
1560	1.281993214
1561	1.281631711
1562	1.281289726
1563	1.280629689
1564	1.279898523
1565	1.279759894
1566	1.279226611
1567	1.278916363
1568	1.278233136
1569	1.277853537
1570	1.277664491
1571	1.277350386
1572	1.276734331
1573	1.2763371
1574	1.27617528
1575	1.275877637
1576	1.27557477
1577	1.275356937
1578	1.274932449
1579	1.274756795
1580	1.274344161
1581	1.274302217
1582	1.273711444
1583	1.273353632
1584	1.273331345
1585	1.272906789
1586	1.272592584
1587	1.272170404
1588	1.271679856
1589	1.271048283
1590	1.270574613
1591	1.270416559
1592	1.27012211
1593	1.269967099
1594	1.269599211
1595	1.269064545
1596	1.268819774
1597	1.268765954
1598	1.268446182
1599	1.268014356
1600	1.267720803
1601	1.267670917
1602	1.267147523
1603	1.266857527
1604	1.266622018
1605	1.266311554
1606	1.266131462
1607	1.265905553
1608	1.265513575
1609	1.265205029
1610	1.264824169
1611	1.264642714
1612	1.264112847
1613	1.263989968
1614	1.263504517
1615	1.263384111
1616	1.263071492
1617	1.262678739
1618	1.262371576
1619	1.262263179
1620	1.262115374
1621	1.26161492
1622	1.261497798
1623	1.261301817
1624	1.260902869
1625	1.260399944
1626	1.260121733
1627	1.259941484
1628	1.259430935
1629	1.258967487
1630	1.258685126
1631	1.258235094
1632	1.257806804
1633	1.257312316
1634	1.256498857
1635	1.256064456
1636	1.255509352
1637	1.25517983
1638	1.254712209
1639	1.254516648
1640	1.253800728
1641	1.253629207
1642	1.253088217
1643	1.252775423
1644	1.252325694
1645	1.251824254
1646	1.251374398
1647	1.25102743
1648	1.25057234
1649	1.249996781
1650	1.249496894
1651	1.24921996
1652	1.248688264
1653	1.248602289
1654	1.248370732
1655	1.247995251
1656	1.247658483
1657	1.247375854
1658	1.247084794
1659	1.246989241
1660	1.246784681
1661	1.246669989
1662	1.246332894
1663	1.2461987
1664	1.245936876
